type, name, country, latitude, longitude, elevation, population
city, Bojnūrd, IR, 37.47473, 57.32903, 1069, 192041
city, Bīrjand, IR, 32.86628, 59.22114, 1459, 196982
city, Bāneh, IR, 35.9975, 45.8853, 1525, 104799
city, Bandar-e Anzalī, IR, 37.47258, 49.4593, -21, 110826
city, Bandar ‘Abbās, IR, 27.1865, 56.2808, 9, 352173
city, Bābol, IR, 36.55132, 52.67895, -1, 202796
city, Ardabīl, IR, 38.2498, 48.2933, 1353, 410753
city, Arāk, IR, 34.09174, 49.68916, 1748, 503647
city, Āmol, IR, 36.46961, 52.35072, 96, 199382
city, Ahvaz, IR, 31.31901, 48.6842, 23, 841145
city, Abadan, IR, 30.3392, 48.3043, 6, 370180
city, Shāhreẕā, IR, 32.03389, 51.87944, 1807, 100790
city, Najafābād, IR, 32.6344, 51.3668, 1649, 223450
city, Khomeynī Shahr, IR, 32.6856, 51.53609, 1595, 277334
city, Isfahan, IR, 32.65246, 51.67462, 1578, 1547164
city, Zābol, IR, 31.0306, 61.4949, 483, 121989
city, Zahedan, IR, 29.4963, 60.8629, 1380, 551980
city, Īrānshahr, IR, 27.20245, 60.68476, 566, 131232
city, Reykjavík, IS, 64.13548, -21.89541, 37, 118918
city, Reggio Calabria, IT, 38.11047, 15.66129, 110, 169140
city, Palermo, IT, 38.13205, 13.33561, 46, 648260
city, Messina, IT, 38.19394, 15.55256, 29, 219948
city, Catania, IT, 37.49223, 15.07041, 40, 290927
city, Cagliari, IT, 39.23054, 9.11917, 41, 149257
city, Vicenza, IT, 45.54672, 11.5475, 45, 107129
city, Verona, IT, 45.4299, 10.98444, 62, 219103
city, Trieste, IT, 45.64325, 13.7903, 64, 187056
city, Turin, IT, 45.07049, 7.68682, 245, 870456
city, Taranto, IT, 40.41639, 17.25478, 17, 181082
city, Salerno, IT, 40.67545, 14.79328, 46, 125797
city, Rome, IT, 41.89193, 12.51133, 29, 2318895
city, Rimini, IT, 44.05755, 12.56528, 10, 118673
city, Reggio nell'Emilia, IT, 44.69825, 10.63125, 69, 133296
city, Prato, IT, 43.87309, 11.08278, 51, 181820
city, Pescara, IT, 42.4584, 14.20283, 5, 116596
city, Perugia, IT, 43.1122, 12.38878, 482, 120137
city, Parma, IT, 44.79935, 10.32618, 64, 146299
city, Padova, IT, 45.40797, 11.88586, 18, 203725
city, Napoli, IT, 40.85631, 14.24641, 94, 959470
city, Monza, IT, 45.58005, 9.27246, 171, 119618
city, Modena, IT, 44.64783, 10.92539, 46, 158886
city, Milano, IT, 45.46427, 9.18951, 127, 1236837
city, Mestre, IT, 45.47152, 12.24017, 2, 147662
city, Livorno, IT, 43.54427, 10.32615, 16, 153773
city, Genoa, IT, 44.4264, 8.91519, 126, 580223
city, Foggia, IT, 41.45845, 15.55188, 72, 137032
city, Florence, IT, 43.77925, 11.24626, 51, 349296
city, Brescia, IT, 45.53558, 10.21472, 146, 184826
city, Bologna, IT, 44.49381, 11.33875, 71, 366133
city, Bergamo, IT, 45.69601, 9.66721, 260, 114162
city, Bari, IT, 41.11148, 16.8554, 16, 277387
city, Acilia-Castel Fusano-Ostia Antica, IT, 41.76337, 12.33078, 5, 129362
city, Spanish Town, JM, 17.99107, -76.95742, 31, 145018
city, Portmore, JM, 17.95032, -76.88215, 2, 102861
city, New Kingston, JM, 18.00747, -76.78319, 99, 583958
city, Kingston, JM, 17.99702, -76.79358, 65, 937700
city, Wādī as Sīr, JO, 31.95126, 35.81979, 796, 181212
city, Irbid, JO, 32.55556, 35.85, 570, 307480
city, Zarqa, JO, 32.07275, 36.08796, 625, 792665
city, Amman, JO, 31.95522, 35.94503, 757, 1275857
city, ‘Ajlūn, JO, 32.33385, 35.75238, 784, 125557
city, Russeifa, JO, 32.01778, 36.04639, 614, 268237
city, Atsugi, JP, 35.43889, 139.35972, 28, 229199
city, Akashi, JP, 34.63333, 134.98333, -9999, 297279
city, Zama, JP, 35.48889, 139.38861, 31, 134671
city, Yono, JP, 35.88333, 139.63333, 14, 1077730
city, Yonago, JP, 35.43333, 133.33333, 9, 141368
city, Yokosuka, JP, 35.28361, 139.66722, 9, 428992
city, Yokohama, JP, 35.44778, 139.6425, 10, 3574443
city, Yokkaichi, JP, 34.96667, 136.61667, 8, 295841
city, Yatsushiro, JP, 32.5, 130.6, 5, 104341
city, Yao, JP, 34.61667, 135.6, 13, 273213
city, Yamaguchi-shi, JP, 34.18583, 131.47139, 62, 145515
city, Yaizu, JP, 34.86877, 138.31952, 8, 121057
city, Utsunomiya-shi, JP, 36.56583, 139.88361, 136, 449865
city, Urayasu, JP, 35.67056, 139.88861, 6, 143758
city, Uji, JP, 34.88333, 135.8, 50, 192925
city, Ueda, JP, 36.40265, 138.28161, 539, 126606
city, Ube, JP, 33.94306, 131.25111, 6, 173733
city, Tsu-shi, JP, 34.73028, 136.50861, 32, 163461
city, Toyota, JP, 35.08333, 137.15, 55, 362383
city, Toyonaka, JP, 34.78244, 135.46932, 31, 384459
city, Toyokawa, JP, 34.81667, 137.4, 4, 120537
city, Toyohashi, JP, 34.76667, 137.38333, 12, 378374
city, Toyama-shi, JP, 36.69528, 137.21139, 13, 325532
city, Tottori, JP, 35.5, 134.23333, 6, 154098
city, Tondabayashichō, JP, 34.50065, 135.60211, 70, 132873
city, Tokyo, JP, 35.6895, 139.69171, 44, 8336599
city, Tokuyama, JP, 34.05, 131.81667, 35, 101133
city, Tokushima-shi, JP, 34.06583, 134.55944, 11, 267345
city, Tokorozawa, JP, 35.79916, 139.46903, 82, 339435
city, Nishi-Tokyo-shi, JP, 35.72526, 139.5383, 58, 195164
city, Takatsuki, JP, 34.84833, 135.61678, 14, 354468
city, Takasaki, JP, 36.33333, 139.01667, 93, 240857
city, Takarazuka, JP, 34.79936, 135.35697, 29, 219789
city, Takaoka, JP, 36.75, 137.01667, 8, 170077
city, Takamatsu-shi, JP, 34.34028, 134.04333, 21, 334223
city, Tajimi, JP, 35.31667, 137.13333, 138, 107818
city, Suzuka, JP, 34.88333, 136.58333, 10, 191477
city, Suita, JP, 34.76143, 135.51567, 4, 351630
city, Sōka, JP, 35.82028, 139.80444, 4, 231445
city, Shizuoka-shi, JP, 34.97694, 138.38306, 46, 701561
city, Shimonoseki, JP, 33.95, 130.95, -9999, 245786
city, Minato, JP, 34.2152, 135.1501, 15, 375339
city, Seto, JP, 35.23333, 137.1, 111, 134246
city, Sasebo, JP, 33.15917, 129.72278, 1, 237444
city, Sandachō, JP, 34.88444, 135.22694, 141, 132858
city, Sakata, JP, 38.91667, 139.855, 0, 100446
city, Sakai, JP, 34.58333, 135.46667, 7, 782339
city, Saga-shi, JP, 33.24932, 130.2988, 7, 165236
city, Oyama, JP, 36.3, 139.8, 41, 159936
city, Ōtsu-shi, JP, 35.00444, 135.86833, 102, 298164
city, Ōta, JP, 36.3, 139.36667, 50, 152104
city, Ōsaka-shi, JP, 34.69374, 135.50218, 24, 2592413
city, Ōmuta, JP, 33.03333, 130.45, 15, 131974
city, Ōme, JP, 35.78389, 139.24306, 189, 149323
city, Okazaki, JP, 34.95, 137.16667, 34, 352361
city, Okayama-shi, JP, 34.66167, 133.935, 16, 639652
city, Ōita, JP, 33.23806, 131.6125, 13, 448907
city, Ōgaki, JP, 35.35, 136.61667, 7, 150570
city, Odawara, JP, 35.25556, 139.15972, 15, 203035
city, Numazu, JP, 35.1, 138.86667, 8, 204318
city, Noda, JP, 35.94111, 139.85806, 16, 121411
city, Nobeoka, JP, 32.58333, 131.66667, 4, 121949
city, Nishio, JP, 34.86667, 137.05, 9, 103337
city, Nishinomiya-hama, JP, 34.71562, 135.33199, -9999, 468925
city, Niihama, JP, 33.96047, 133.30522, 13, 123059
city, Niigata-shi, JP, 37.90222, 139.02361, 8, 505272
city, Nara-shi, JP, 34.68505, 135.80485, 68, 367353
city, Naha-shi, JP, 26.2125, 127.68111, 19, 300795
city, Nagoya-shi, JP, 35.18147, 136.90641, 23, 2191279
city, Nagasaki-shi, JP, 32.74472, 129.87361, 13, 410204
city, Nagareyama, JP, 35.8563, 139.90266, 15, 156000
city, Nagaoka, JP, 37.45, 138.85, 23, 195318
city, Nagano-shi, JP, 36.65139, 138.18111, 374, 360176
city, Musashino, JP, 35.70611, 139.55944, 62, 137479
city, Moriguchi, JP, 34.73333, 135.56667, 3, 148350
city, Miyazaki-shi, JP, 31.91111, 131.42389, 16, 311203
city, Miyakonojō, JP, 31.73333, 131.06667, 148, 130994
city, Mitaka-shi, JP, 35.68351, 139.55963, 61, 182901
city, Mishima, JP, 35.11667, 138.91667, 24, 113479
city, Mino, JP, 34.82691, 135.47057, 76, 129127
city, Minami-rinkan, JP, 35.48333, 139.45, 72, 224015
city, Matsumoto, JP, 36.23333, 137.96667, 593, 210667
city, Matsue-shi, JP, 35.47222, 133.05056, 6, 156811
city, Matsudo, JP, 35.78333, 139.9, 15, 470277
city, Matsubara, JP, 34.56667, 135.55, 24, 130855
city, Maebashi-shi, JP, 36.39111, 139.06083, 123, 282711
city, Machida, JP, 35.54028, 139.45083, 103, 399969
city, Kyoto, JP, 35.02107, 135.75385, 50, 1459640
city, Kusatsu, JP, 35.01667, 135.96667, 102, 127680
city, Kurume, JP, 33.31667, 130.51667, 10, 238197
city, Kure, JP, 34.23222, 132.56658, 102, 196624
city, Kurashiki, JP, 34.58333, 133.76667, 4, 437581
city, Kumamoto, JP, 32.80589, 130.69181, 9, 680423
city, Kumagaya, JP, 36.13497, 139.39004, 26, 155813
city, Koshigaya, JP, 35.88333, 139.78333, 5, 317437
city, Kōnan, JP, 35.33165, 136.87042, 19, 100389
city, Komatsu, JP, 36.40263, 136.45088, 7, 109045
city, Komaki, JP, 35.28333, 136.91667, 17, 151025
city, Kokubunji, JP, 35.70222, 139.47556, 78, 118682
city, Kōfu-shi, JP, 35.66389, 138.56833, 282, 190000
city, Kōchi-shi, JP, 33.55972, 133.53111, 14, 335570
city, Kobe, JP, 34.6913, 135.183, 35, 1528478
city, Kitakyūshū, JP, 33.83333, 130.83333, 165, 997536
city, Kishiwada, JP, 34.46667, 135.36667, 8, 205561
city, Kisarazu, JP, 35.37472, 139.9225, 3, 122524
city, Kiryū, JP, 36.4, 139.33333, 108, 110219
city, Kawasaki, JP, 35.52056, 139.71722, 1, 1306785
city, Kawanishi, JP, 34.81667, 135.41667, 21, 160520
city, Kawaguchi, JP, 35.80521, 139.71072, 6, 468565
city, Kawagoe, JP, 35.90861, 139.48528, 26, 337931
city, Kasukabe, JP, 35.98122, 139.74424, 10, 206915
city, Kasugai, JP, 35.24762, 136.97229, 30, 298589
city, Kashiwa, JP, 35.85444, 139.96889, 23, 340221
city, Kashihara-shi, JP, 34.50896, 135.7929, 65, 124521
city, Kariya, JP, 34.98333, 136.98333, 2, 139159
city, Kanazawa-shi, JP, 36.59444, 136.62556, 5, 458937
city, Kamirenjaku, JP, 35.70034, 139.55665, 58, 178739
city, Kamakura, JP, 35.30889, 139.55028, 7, 166016
city, Kakogawachō-honmachi, JP, 34.76943, 134.82905, 11, 271634
city, Kakamigahara, JP, 35.41667, 136.86667, 40, 132241
city, Kagoshima-shi, JP, 31.56018, 130.55814, 40, 555352
city, Kadoma, JP, 34.7381, 135.57442, 5, 131727
city, Izumi, JP, 34.48333, 135.43333, 24, 189085
city, Iwatsuki, JP, 35.95225, 139.68502, 12, 108833
city, Iwakuni, JP, 34.16297, 132.22, 4, 104004
city, Itami, JP, 34.78427, 135.40126, 22, 193524
city, Isesaki, JP, 36.31667, 139.2, 62, 130692
city, Isehara, JP, 35.39056, 139.30778, 49, 103401
city, Inazawa, JP, 35.25, 136.78333, 4, 102130
city, Ikoma, JP, 34.68333, 135.7, 146, 117601
city, Iida, JP, 35.51965, 137.82074, 517, 107111
city, Ichinomiya, JP, 35.3, 136.8, 11, 280331
city, Ibaraki, JP, 34.81641, 135.56828, 18, 273992
city, Hōfu, JP, 34.05, 131.56667, 4, 116925
city, Hiroshima-shi, JP, 34.39627, 132.45937, 12, 1143841
city, Hiratsuka, JP, 35.32306, 139.34222, 6, 259052
city, Hirakata, JP, 34.81352, 135.64914, 17, 406331
city, Hino, JP, 35.67306, 139.40028, 85, 171777
city, Himeji, JP, 34.81667, 134.7, 8, 481493
city, Hikone, JP, 35.25, 136.25, 95, 110925
city, Handa, JP, 34.88333, 136.93333, 1, 116119
city, Hamamatsu, JP, 34.7, 137.73333, 3, 605098
city, Hadano, JP, 35.37111, 139.22361, 103, 174281
city, Hachiōji, JP, 35.65583, 139.32389, 127, 579399
city, Gifu-shi, JP, 35.42291, 136.76039, 14, 397714
city, Funabashi, JP, 35.69306, 139.98333, 5, 560743
city, Fukuyama, JP, 34.48333, 133.36667, 7, 383298
city, Fukuoka-shi, JP, 33.60639, 130.41806, 7, 1392289
city, Fukui-shi, JP, 36.06443, 136.22257, 15, 248707
city, Fukayachō, JP, 36.2, 139.28333, 35, 106595
city, Fujisawa, JP, 35.34194, 139.47, 11, 394624
city, Fujinomiya, JP, 35.21667, 138.61667, 116, 121515
city, Fujieda, JP, 34.86667, 138.26667, 22, 132859
city, Fuji, JP, 35.16667, 138.68333, 9, 240014
city, Daitōchō, JP, 34.71378, 135.62033, 38, 129521
city, Chōfugaoka, JP, 35.65924, 139.54837, 44, 212977
city, Chikushino-shi, JP, 33.49631, 130.5156, 37, 100353
city, Chigasaki, JP, 35.32611, 139.40389, 8, 231657
city, Beppu, JP, 33.27945, 131.49751, 22, 125065
city, Ashikaga, JP, 36.33333, 139.45, 45, 159671
city, Anjō, JP, 34.95828, 137.08054, 20, 178402
city, Amagasaki, JP, 34.71667, 135.41667, 1, 442173
city, Ageoshimo, JP, 35.97145, 139.61382, 17, 219401
city, Okinawa, JP, 26.33583, 127.80139, 112, 125483
city, Sayama, JP, 35.85295, 139.41212, 81, 160843
city, Asaka, JP, 35.80472, 139.60194, 25, 128058
city, Shimotoda, JP, 35.81251, 139.6856, 10, 118731
city, Wakayama-shi, JP, 34.22611, 135.1675, 18, 351000
city, Matsuyama, JP, 33.83916, 132.76574, 28, 443322
city, Yamagata-shi, JP, 38.24056, 140.36333, 200, 254538
city, Tsukuba, JP, 36.2, 140.1, 33, 175589
city, Sendai-shi, JP, 38.26889, 140.87194, 59, 1063103
city, Sakura, JP, 35.71667, 140.23333, 15, 182549
city, Narita, JP, 35.78333, 140.31667, 27, 100641
city, Morioka-shi, JP, 39.70361, 141.1525, 141, 295172
city, Mito-shi, JP, 36.34139, 140.44667, 37, 246538
city, Kōriyama, JP, 37.4, 140.38333, 236, 340560
city, Katsuta, JP, 36.38333, 140.53333, 21, 155968
city, Iwaki, JP, 37.05, 140.88333, 9, 357309
city, Ishinomaki, JP, 38.41667, 141.3, 2, 117233
city, Ichihara, JP, 35.51667, 140.08333, 1, 283531
city, Hitachi, JP, 36.6, 140.65, 51, 186307
city, Fukushima-shi, JP, 37.75, 140.46778, 74, 294237
city, Chiba, JP, 35.60472, 140.12333, 11, 919729
city, Akita, JP, 39.71667, 140.11667, 14, 320069
city, Abiko, JP, 35.86667, 140.01667, 10, 131771
city, Akita Shi, JP, 39.71806, 140.10333, 8, 325837
city, Tomakomai, JP, 42.63694, 141.60333, 7, 174806
city, Sapporo, JP, 43.06417, 141.34694, 29, 1883027
city, Otaru, JP, 43.18944, 141.00222, 30, 143792
city, Obihiro, JP, 42.91722, 143.20444, 44, 173890
city, Kushiro, JP, 42.975, 144.37472, 6, 183612
city, Kitami, JP, 43.80306, 143.89083, 79, 113137
city, Hirosaki, JP, 40.59306, 140.4725, 45, 174972
city, Hakodate, JP, 41.77583, 140.73667, 5, 275730
city, Hachinohe, JP, 40.5, 141.5, 20, 239046
city, Ebetsu, JP, 43.10806, 141.55056, 12, 133953
city, Asahikawa, JP, 43.77063, 142.36489, 121, 356612
city, Aomori Shi, JP, 40.82444, 140.74, 17, 298394
city, Neyagawa, JP, 34.76615, 135.62759, 9, 238549
city, Hitachi-Naka, JP, 36.39659, 140.53479, 31, 156811
city, Jōetsu, JP, 37.14828, 138.23642, 10, 204137
city, Saitama, JP, 35.90807, 139.65657, 16, 1193350
city, Higashimurayama-shi, JP, 35.75459, 139.46852, 82, 150556
city, Sendai, JP, 38.25759, 140.8667, 46, 1063103
city, Thika, KE, -1.03326, 37.06933, 1506, 200000
city, Nakuru, KE, -0.28333, 36.06667, 1848, 259903
city, Nairobi, KE, -1.28333, 36.81667, 1684, 2750547
city, Mombasa, KE, -4.05466, 39.66359, 20, 799668
city, Malindi, KE, -3.21799, 40.11692, 7, 118265
city, Kisumu, KE, -0.10221, 34.76171, 1174, 216479
city, Eldoret, KE, 0.52036, 35.26992, 2095, 218446
city, Osh, KG, 40.51506, 72.80826, 1002, 200000
city, Bishkek, KG, 42.87, 74.59, 767, 900000
city, Phnom Penh, KH, 11.56245, 104.91601, 20, 1573544
city, Takeo, KH, 10.99081, 104.78498, 12, 843931
city, Siem Reap, KH, 13.36179, 103.86056, 18, 139458
city, Sihanoukville, KH, 10.60932, 103.52958, 6, 156691
city, Battambang, KH, 13.10271, 103.19822, 18, 150444
city, Wŏnsan, KP, 39.15278, 127.44361, 7, 329207
city, Songnim, KP, 38.75417, 125.645, 21, 152425
city, Sariwŏn, KP, 38.50722, 125.75583, 20, 310100
city, Pyongyang, KP, 39.03385, 125.75432, 43, 3222000
city, Namp’o, KP, 38.7375, 125.40778, 9, 455000
city, Kaesŏng, KP, 37.97083, 126.55444, 42, 338155
city, Hŭngnam, KP, 39.83167, 127.61861, 2, 346082
city, Hamhŭng, KP, 39.91833, 127.53639, 16, 559056
city, Haeju, KP, 38.04056, 125.71472, 57, 222396
city, Sinŭiju, KP, 40.10056, 124.39806, 6, 288112
city, Kanggye-si, KP, 40.96946, 126.58523, 288, 209530
city, Hyesan-si, KP, 41.40167, 128.17778, 709, 192680
city, Chongjin, KP, 41.79556, 129.77583, 5, 327000
city, Yangju, KR, 37.83311, 127.06169, 76, 179923
city, Wŏnju, KR, 37.35139, 127.94528, 133, 243387
city, Ulsan, KR, 35.53722, 129.31667, 10, 962865
city, Uijeongbu-si, KR, 37.7415, 127.0474, 50, 479141
city, Daejeon, KR, 36.32139, 127.41972, 71, 1475221
city, Daegu, KR, 35.87028, 128.59111, 45, 2566540
city, Suwon-si, KR, 37.29111, 127.00889, 58, 1242724
city, Suncheon, KR, 34.94808, 127.48947, 16, 230796
city, Seoul, KR, 37.566, 126.9784, 38, 10349312
city, Busan, KR, 35.10278, 129.04028, 2, 3678555
city, Bucheon-si, KR, 37.49889, 126.78306, 14, 850731
city, Pohang, KR, 36.03222, 129.365, 6, 500000
city, Osan, KR, 37.15222, 127.07056, 22, 158978
city, Moppo, KR, 34.79361, 126.38861, 4, 268402
city, Gyeongsan-si, KR, 35.82333, 128.73778, 59, 129903
city, Kyonju, KR, 35.84278, 129.21167, 45, 155237
city, Gwangju, KR, 35.15472, 126.91556, 47, 1416938
city, Guri-si, KR, 37.5986, 127.1394, 31, 195236
city, Kunsan, KR, 35.97861, 126.71139, 14, 243406
city, Gumi, KR, 36.1136, 128.336, 63, 291006
city, Goyang-si, KR, 37.65639, 126.835, 19, 1073069
city, Kimhae, KR, 35.23417, 128.88111, 13, 356242
city, Gimcheon, KR, 36.12176, 128.11981, 81, 150000
city, Kang-neung, KR, 37.75556, 128.89611, 17, 180611
city, Iksan, KR, 35.94389, 126.95444, 16, 283501
city, Incheon, KR, 37.45646, 126.70515, 43, 2628000
city, Icheon-si, KR, 37.27917, 127.4425, 68, 196230
city, Hwaseong-si, KR, 37.20682, 126.8169, 19, 476297
city, Chuncheon, KR, 37.87472, 127.73417, 92, 209746
city, Jeonju, KR, 35.82194, 127.14889, 44, 711424
city, Cheongju-si, KR, 36.63722, 127.48972, 49, 634596
city, Cheonan, KR, 36.8065, 127.1522, 40, 365114
city, Chinju, KR, 35.19278, 128.08472, 33, 307242
city, Jeju-si, KR, 33.50972, 126.52194, 19, 408364
city, Changwon, KR, 35.22806, 128.68111, 27, 550000
city, Anyang-si, KR, 37.3925, 126.92694, 52, 634367
city, Ansan-si, KR, 37.32361, 126.82194, 15, 650728
city, Andong, KR, 36.56556, 128.725, 96, 129319
city, Yeosu, KR, 34.76278, 127.66528, 10, 295538
city, Tonghae, KR, 37.54389, 129.10694, 24, 101128
city, Seongnam-si, KR, 37.43861, 127.13778, 80, 1031935
city, Hanam, KR, 37.54, 127.20556, 33, 134902
city, Hwado, KR, 37.6525, 127.3075, 86, 106358
city, Kwangmyŏng, KR, 37.47722, 126.86639, 30, 357545
city, Seogwipo, KR, 33.25333, 126.56181, 69, 155691
city, Ḩawallī, KW, 29.33278, 48.02861, 19, 164212
city, As Sālimīyah, KW, 29.33389, 48.07611, 11, 147649
city, Al Aḩmadī, KW, 29.07694, 48.08389, 70, 637411
city, Şabāḩ as Sālim, KW, 29.25722, 48.05722, 32, 139163
city, Zhanaozen, KZ, 43.34116, 52.86192, 219, 103598
city, Oral, KZ, 51.23333, 51.36667, 35, 200000
city, Karagandy, KZ, 49.83333, 73.1658, 575, 451800
city, Atyrau, KZ, 47.11667, 51.88333, -25, 180000
city, Aqtöbe, KZ, 50.27969, 57.20718, 210, 262457
city, Aktau, KZ, 43.64806, 51.17222, -9, 147443
city, Zhezqazghan, KZ, 47.78333, 67.76667, 330, 104357
city, Taraz, KZ, 42.9, 71.36667, 623, 358153
city, Temirtau, KZ, 50.05494, 72.96464, 513, 170600
city, Taldykorgan, KZ, 45.01556, 78.37389, 596, 116558
city, Taldyqorghan, KZ, 45.0, 77.91667, 458, 200000
city, Shymkent, KZ, 42.3, 69.6, 513, 414032
city, Semey, KZ, 50.42675, 80.26669, 211, 292780
city, Rudnyy, KZ, 52.9729, 63.11677, 167, 124000
city, Kyzylorda, KZ, 44.85278, 65.50917, 128, 300000
city, Kostanay, KZ, 53.21435, 63.62463, 167, 210000
city, Petropavlovsk, KZ, 54.87278, 69.143, 143, 200920
city, Pavlodar, KZ, 52.27401, 77.00438, 137, 329002
city, Ust-Kamenogorsk, KZ, 49.97143, 82.60586, 287, 319067
city, Kokshetau, KZ, 53.28244, 69.39692, 234, 124444
city, Ekibastuz, KZ, 51.72371, 75.32287, 203, 121470
city, Astana, KZ, 51.1801, 71.44598, 358, 345604
city, Almaty, KZ, 43.25654, 76.92848, 787, 2000900
city, Vientiane, LA, 17.96667, 102.6, 174, 196731
city, Tripoli, LB, 34.43667, 35.84972, 77, 229398
city, Tyre, LB, 33.27333, 35.19389, 7, 135204
city, Sidon, LB, 33.55993, 35.37564, 22, 163554
city, Ra’s Bayrūt, LB, 33.9, 35.48333, 35, 1251739
city, Beirut, LB, 33.88894, 35.49442, 102, 1916100
city, Nabatîyé et Tahta, LB, 33.37889, 35.48389, 428, 120000
city, Trincomalee, LK, 8.5711, 81.2335, 9, 108420
city, Pita Kotte, LK, 6.8905, 79.9015, 20, 118179
city, Negombo, LK, 7.2083, 79.8358, 8, 137223
city, Moratuwa, LK, 6.773, 79.8816, 10, 185031
city, Sri Jayewardenepura Kotte, LK, 6.88297, 79.90708, 27, 115826
city, Kandy, LK, 7.2955, 80.6356, 506, 111701
city, Kalmunai, LK, 7.40902, 81.83472, 10, 100171
city, Jaffna, LK, 9.66845, 80.00742, 7, 169102
city, Galkissa, LK, 6.8293, 79.863, 8, 215941
city, Colombo, LK, 6.93194, 79.84778, 9, 648034
city, Monrovia, LR, 6.30054, -10.7969, 32, 939524
city, Maseru, LS, -29.31667, 27.48333, 1552, 118355
city, Vilnius, LT, 54.68916, 25.2798, 98, 542366
city, Šiauliai, LT, 55.93333, 23.31667, 129, 130587
city, Panevėžys, LT, 55.73333, 24.35, 52, 117395
city, Klaipėda, LT, 55.71722, 21.1175, 3, 192307
city, Kaunas, LT, 54.9, 23.9, 66, 374643
city, Riga, LV, 56.946, 24.10589, 6, 742572
city, Daugavpils, LV, 55.88333, 26.53333, 103, 111564
city, Tobruk, LY, 32.08361, 23.97639, 20, 121052
city, Benghazi, LY, 32.11486, 20.06859, 3, 650629
city, Ajdabiya, LY, 30.75545, 20.22626, 3, 134358
city, Zliten, LY, 32.46738, 14.56874, 9, 109972
city, Tarhuna, LY, 32.43502, 13.6332, 391, 210697
city, Tripoli, LY, 32.87519, 13.18746, 21, 1150989
city, Sirte, LY, 31.20892, 16.58866, 17, 128123
city, Şabrātah, LY, 32.79335, 12.48845, 17, 102038
city, Sabhā, LY, 27.03766, 14.42832, 421, 130000
city, Mişrātah, LY, 32.37535, 15.09254, 11, 386120
city, Zawiya, LY, 32.75222, 12.72778, 21, 186123
city, Az Zāwīyah, LY, 32.7571, 12.72764, 18, 200000
city, Al Khums, LY, 32.64861, 14.26191, 27, 201943
city, Al Jadīd, LY, 27.05, 14.4, 417, 126386
city, Tétouan, MA, 35.57845, -5.36837, 121, 326261
city, Taza, MA, 34.21, -4.01, 530, 141890
city, Tangier, MA, 35.76727, -5.79975, 20, 688356
city, Settat, MA, 33.00103, -7.61662, 365, 119082
city, Sale, MA, 34.0531, -6.79846, 34, 903485
city, Safi, MA, 32.29939, -9.23718, 45, 288163
city, Rabat, MA, 34.01325, -6.83255, 46, 1655753
city, Oujda, MA, 34.68052, -1.90764, 551, 405253
city, Nador, MA, 35.16813, -2.93352, 19, 129260
city, Mohammedia, MA, 33.68607, -7.38298, 29, 187708
city, Meknès, MA, 33.89352, -5.54727, 531, 545705
city, Marrakesh, MA, 31.63416, -7.99994, 457, 839296
city, Larache, MA, 35.19321, -6.15572, 38, 109294
city, Ksar el Kebir, MA, 35.00174, -5.90534, 17, 108753
city, Khouribga, MA, 32.88108, -6.9063, 804, 167673
city, Kenitra, MA, 34.26101, -6.5802, 13, 366570
city, Fès, MA, 34.03715, -4.9998, 403, 964891
city, El Jadida, MA, 33.25492, -8.50602, 10, 147549
city, Casablanca, MA, 33.58831, -7.61138, 27, 3144909
city, Beni Mellal, MA, 32.33725, -6.34984, 538, 166399
city, Khemisset, MA, 33.82404, -6.06627, 451, 106991
city, Al Hoceïma, MA, 35.25165, -3.93723, 74, 395644
city, Agadir, MA, 30.42018, -9.59815, 31, 698310
city, Tiraspol, MD, 46.84028, 29.64333, 33, 157000
city, Chişinău, MD, 47.00556, 28.8575, 55, 635994
city, Bender, MD, 46.83056, 29.47111, 32, 110175
city, Bălţi, MD, 47.76167, 27.92889, 110, 125000
city, Podgorica, ME, 42.44111, 19.26361, 49, 136473
city, Toamasina, MG, -18.1492, 49.40234, 12, 206373
city, Toliara, MG, -23.35, 43.66667, 11, 115319
city, Mahajanga, MG, -15.71667, 46.31667, 20, 154657
city, Fianarantsoa, MG, -21.45267, 47.08569, 1117, 167227
city, Antsirabe, MG, -19.86586, 47.03333, 1513, 186253
city, Antananarivo, MG, -18.91368, 47.53613, 1274, 1391433
city, Skopje, MK, 41.99646, 21.43141, 247, 474889
city, Sikasso, ML, 11.31755, -5.66654, 368, 144786
city, Mopti, ML, 14.4843, -4.18296, 268, 108456
city, Bamako, ML, 12.65, -8.0, 338, 1297281
city, Yenangyaung, MM, 20.46504, 94.8712, 56, 110553
city, Taungoo, MM, 18.94291, 96.43408, 56, 106945
city, Thaton, MM, 16.91867, 97.37001, 24, 123727
city, Dawei, MM, 14.07375, 98.19423, 13, 136783
city, Taunggyi, MM, 20.78919, 97.03776, 1396, 160115
city, Sittwe, MM, 20.14624, 92.89835, 5, 177743
city, Yangon, MM, 16.80528, 96.15611, 30, 4477638
city, Pyay, MM, 18.82464, 95.22216, 32, 135308
city, Bago, MM, 17.33521, 96.48135, 18, 244376
city, Pakokku, MM, 21.33489, 95.08438, 70, 126938
city, Myingyan, MM, 21.46002, 95.3884, 76, 141713
city, Mawlamyine, MM, 16.49051, 97.62825, 52, 438861
city, Monywa, MM, 22.10856, 95.13583, 81, 182011
